324,-1582,-4668,0
325,-1160,-4306,0
326,-14,-4454,0
327,1752,-5104,0
328,2847,-5762,0
330,-3515,-6546,0
331,-3083,-6269,0
332,-2624,-5632,0
333,225,200,0
334,1301,2108,0
335,2278,2527,0
336,3856,3322,0
337,479,212,0
338,-4440,-7142,0
339,-5176,-7366,0
340,-3405,-6164,0
341,-5225,-6137,0
342,-4766,-6759,0
343,-5161,-7576,0
344,-4926,-7796,0
345,-3229,-6817,0
350,-5192,2307,0
351,-4742,2973,0
352,-3743,3624,0
353,-2912,4179,0
354,-437,5219,0
356,623,5427,0
357,1345,5404,0
358,2037,5496,0
360,-5072,-3240,0
361,-6803,-3142,0
362,-8107,-3044,0
363,-9018,-4250,0
364,-10707,-5007,0
365,-11939,-4726,0
366,-10038,-6426,0
367,-9705,-6540,0
368,-8391,-6899,0
369,-7164,-6837,0
370,-6656,-7179,0
371,-10639,-6354,0
372,-7768,-5705,0
373,-8211,-4829,0
374,-8534,-3029,0
375,-7205,-654,0
376,-7287,336,0
380,818,11072,0
381,1743,8623,0
382,2008,7516,0
383,2008,6482,0
384,2086,4922,0
385,-7421,1533,0
386,-8382,2543,0
387,-10247,3569,0
390,-2964,4628,0
391,-2488,5520,0
392,-720,6208,0
393,-184,6273,0
394,484,6308,0
395,2909,6779,0
396,3855,6828,0
400,373,1660,0
401,667,3555,0
402,618,4888,0
403,-495,7747,0
450,-1269,9076,0
500,-6173,3505,0
501,-6655,3340,0
502,-6123,3074,0
503,-6622,3452,0
504,-6627,3202,0
530,-655,3741,0
531,-1368,5978,0
532,-1887,5802,0
533,-2211,7532,0
534,-1902,7923,0
535,-2178,7950,0
536,-2409,9365,0
537,-1005,5041,0
571,-1416,9195,0
600,-3088,742,0
601,-2598,903,0
602,-3565,305,0
603,-3446,152,0
630,-2983,502,0
631,-2772,-59,0
632,-2436,235,0
633,-2841,327,0
634,-3502,26,0
635,-3072,-472,0
636,-2439,942,0
637,-2034,650,0
645,-3567,577,0
646,-2912,726,0
647,-2869,137,0
648,-3376,73,0
649,-3226,-26,0
700,-4219,10403,0
701,-4233,10215,-1
702,-3847,10313,0
740,-3769,10253,0
741,-4111,9971,0
742,-4380,10242,0
743,-4097,10541,0
744,-3954,10442,0
750,8579,-4738,0
751,9746,-1698,0
752,11262,-488,0
753,11488,987,0
754,10796,2277,0
755,9959,3406,0
756,9294,4120,0
757,7847,5007,0
758,9538,3360,0
759,8966,4030,0
760,9120,4067,0
761,10212,4537,0
762,10634,4749,0
763,10886,3880,0
780,9032,6471,0
781,9118,5971,0
782,10239,6020,0
783,12432,6867,0
800,-4361,3499,0
801,-4605,3563,0
802,-4751,3427,0
803,-4302,3381,0
804,-4463,3606,0
840,7234,9750,0
841,8162,10477,0
842,8006,9146,0
843,8838,9984,0
844,9774,10025,0
845,9844,9389,0
850,-2235,8857,0
851,-2461,8663,0
852,-2248,8485,0
853,-2300,8683,0
900,3615,11456,0
905,3724,11492,0
906,3649,11296,0
907,3641,11584,0
999,-7893,-1879,0
1001,6166,3808,0
1002,8017,3070,0
1003,8061,3356,0
1004,6069,3697,0
1005,4996,3695,0
1007,3975,3399,0
1008,976,2364,0
1009,53,2208,0
1010,-702,1654,0
1011,-1570,1366,0
1012,-2266,914,0
1013,-3507,-132,0
1014,-6615,-1998,0
1015,-9168,-2098,0
1017,-10939,-2089,0
1050,3080,3075,0
1051,3109,3513,0
1052,3333,2946,0
1053,3300,3595,0
1054,3657,3717,0
1055,3841,3717,0
1056,3895,3085,0
1080,8103,3293,0
1100,3431,3652,0
1200,-11568,-1896,0
1201,-11403,-2089,0
1202,-11419,-1629,0
1203,-11172,-1635,0
1205,-11100,-2005,0
1300,5753,3689,0
1301,5759,3941,0
1302,5727,3509,0
1303,5963,3861,0
1304,6291,3770,0
1305,6315,3380,0
1306,6431,3737,0
1600,8275,3262,0
1601,8037,3276,0
1602,8172,3316,0
1603,8272,3103,0
3000,-10345,12159,0
3010,-9383,12313,0
3020,-3905,12585,0
3030,4885,12869,0
3040,5991,12869,0
3050,8755,11863,0
3060,846,11906,0
4000,13998,10010,0
4010,13877,4829,0
4020,13444,6772,0
5000,6904,-8219,0
5010,-3749,-8228,0
5020,-6512,-9199,0
5030,8527,-8087,0
5040,-3374,-8115,0
6000,-15348,-5329,0
6010,-14240,-3525,0
6020,-14024,-1641,0
6030,-14289,-1327,0
6040,-15092,2533,0
7000,-710,1048,0
7010,61,3016,0
7020,-9228,-5315,0
7030,-8522,-7924,0
7040,-4635,8622,0
7050,-7993,6946,0
7060,3472,1075,0
7070,-9266,-3449,0
7080,-6714,-352,0
7090,-22,1208,0
7100,-1118,7593,0
7110,5053,2674,0
8489,5212,7406,0
8515,5256,7785,0
8574,5205,6477,0
8709,5668,7415,0
8713,5672,7573,0
8727,5654,8077,0
8777,5662,8479,0
8813,5709,7007,0
8827,5718,6907,0
8833,5736,6491,0
8878,5764,5984,0
9161,5911,7641,0
9170,5911,7572,0
9177,5927,7417,0
9178,5958,7420,0
9179,5922,7465,10
9361,6029,6908,0
9363,6030,7016,0
9364,6018,6798,0
9365,6020,6494,0
9485,6111,7575,0
9512,6133,7110,0
9513,6114,7021,0
9524,6134,6913,0
9629,6208,7930,0
9699,6246,8077,0
9743,6268,7456,0
9745,6144,7244,4
9747,6264,7252,0
9750,6230,7025,0
9760,6105,6089,0
9761,6134,6717,0
9800,6693,7520,0
9814,6351,7338,0
9818,6351,7255,0
9821,6352,7190,0
9823,6472,6839,0
9840,6356,7027,0
9843,6359,7518,0
9846,6361,6919,0
9851,6498,8612,0
9867,6367,6717,0
9883,6375,6496,0
9915,6415,7820,0
9983,6449,7937,0
10088,6505,8089,0
10209,6691,8396,0
10240,6700,8096,0
10248,6697,7936,0
10274,6701,7335,0
10276,6700,7263,0
10278,6699,7186,0
10286,6700,6933,0
10298,6704,6719,0
10305,6712,6411,0
10315,6700,6502,0
10580,6840,6498,0
10581,6833,6719,0
10582,6834,6944,0
10583,6831,7183,0
10584,6832,7332,0
10852,6908,6015,0
10859,6981,8104,0
10866,6976,8630,0
10873,6983,7934,0
10884,6980,7521,0
10886,6981,6506,0
10890,6984,7327,0
10893,6980,6954,0
10894,6980,7182,0
10896,6992,6718,0
11100,7524,7405,0
11101,7194,7334,0
11102,7766,7162,0
11114,8019,6497,0
11341,7663,7907,0
11347,8063,8101,0
11348,6063,7111,0
11349,6031,7110,0
11351,6173,7023,0
11353,6030,7148,0
11356,6069,7260,0
11357,6221,7235,0
11359,6092,7282,0
11360,6466,7037,0
11364,6235,7264,0
11365,6828,7519,0
11367,5754,7008,0
11368,5678,7230,0
11369,5717,6797,0
11370,6367,6800,0
11371,6703,6813,0
11372,6834,6814,0
11373,6997,6814,0
11374,6459,7336,0
11375,6462,7255,0
11376,6463,7190,0
11377,6468,6922,0
11378,6456,7520,0
11379,6569,7518,0
11380,6571,7337,0
11381,6571,7261,0
11382,6572,7189,0
11383,6701,7044,0
11384,6022,7217,0
11385,6239,7236,0
11386,6149,7259,0
11387,6296,7254,0
11388,6279,7377,0
11389,6020,7434,0
11390,5992,7323,15
11391,6044,7287,10
11392,5907,7465,0
11393,5935,7467,0
11394,5912,7529,0
11395,6591,8092,10
11396,6624,8399,0
11399,6541,8179,0
11401,6135,7326,0
11402,6167,7305,0
11403,6273,7310,0
11413,6183,6501,0
11414,6517,6499,0
20001,5672,7323,0
20003,5536,6493,0
20004,5870,6494,0
20005,6407,8085,15
20007,5924,7533,0
20008,5899,7532,0
20009,7140,7935,0
20011,5927,7370,0
20012,5565,7574,0
20014,5655,6797,0
20015,6668,7936,0
20019,6646,8472,0
20020,6690,8472,0
20023,6673,7337,0
20024,6674,7264,0
20025,6674,7188,0
20026,6673,7045,0
20027,6670,6934,0
20028,6673,6812,0
20029,6674,6718,0
20031,6679,6410,0
20032,6277,7336,0
20033,6920,7520,0
20034,6984,7389,0
20039,6135,7229,0
20048,6024,7199,0
20051,6355,7093,0
20052,6574,7041,0
20101,7388,8102,0
20102,7477,8102,0
20103,7332,7927,0
20104,7454,7925,0
20105,7328,8284,0
20106,7346,7785,0
20107,7460,7827,0
20108,7348,7689,0
20112,7362,7525,0
20113,7358,7329,0
20114,7484,7533,0
20115,7360,7158,0
20121,7360,6968,0
20122,7370,6728,0
20123,7388,6500,0
20124,7620,6712,0
20125,7341,6216,0
20126,7113,8098,0
20127,7142,7519,0
20128,7248,7515,0
20133,7144,6499,0
20134,7290,6500,0
20135,7222,8096,0
20136,7310,8097,0
20137,6569,7936,0
20139,6498,7706,0
20147,6568,6928,0
20150,7168,7173,0
20151,7168,6963,0
20152,7168,7068,0
20153,7268,7068,0
20154,6513,7519,0
20155,6976,8286,0
20156,6857,8103,0
20157,6989,6637,0
20158,6983,6294,0
20159,5498,7978,0
20160,7154,9147,0
20161,7139,8838,0
20162,4620,7121,0
20163,4888,6354,0
20164,3508,5728,0
20165,4731,4622,0
20166,4090,3596,0
